"Id,Hours_Studied,Attendance,Previous_Scores,Tutoring_Sessions,Exam_Score"
"4714,22,91,95,1,70"
"4715,20,89,84,5,72"
"4716,20,85,80,3,69"
"4717,34,75,66,0,68"
"4718,27,96,93,2,74"
"4719,24,99,53,1,70"
"4720,21,67,95,1,67"
"4721,26,69,83,4,68"
"4722,23,81,59,2,69"
"4723,20,64,95,4,66"
"4724,18,77,66,3,66"
"4725,20,83,58,1,68"
"4726,1,81,66,1,60"
"4727,21,73,98,0,69"
"4728,17,82,88,1,66"
"4729,30,98,96,1,77"
"4730,20,68,65,1,63"
"4731,13,86,54,3,66"
"4732,20,62,78,1,64"
"4733,14,63,74,1,63"
"4734,23,82,86,0,68"
"4735,22,64,77,1,65"
"4736,26,61,70,1,65"
"4737,15,67,50,0,64"
"4738,20,83,73,0,68"
"4739,12,88,56,0,62"
"4740,24,68,96,1,67"
"4741,23,87,96,1,73"
"4742,23,67,90,2,69"
"4743,20,85,58,0,65"
"4744,22,76,57,1,66"
"4745,30,86,78,4,73"
"4746,18,100,86,1,72"
"4747,21,98,95,3,72"
"4748,13,60,95,1,61"
"4749,15,95,58,2,69"
"4750,21,63,100,1,66"
"4751,27,98,58,1,74"
"4752,18,71,92,1,64"
"4753,19,75,79,1,66"
"4754,18,64,84,2,64"
"4755,17,64,80,3,66"
"4756,22,89,93,2,72"
"4757,11,98,82,1,71"
"4758,28,84,92,1,70"
"4759,16,89,58,2,67"
"4760,24,90,93,1,71"
"4761,12,71,100,2,63"
"4762,24,62,83,1,64"
"4763,24,60,99,2,64"
"4764,22,74,61,1,65"
"4765,14,70,91,2,65"
"4766,21,62,58,2,62"
"4767,13,67,76,2,65"
"4768,18,65,83,1,64"
"4769,26,97,83,2,74"
"4770,25,66,84,2,67"
"4771,20,82,66,0,66"
"4772,14,84,99,3,70"
"4773,24,82,50,0,68"
"4774,20,64,81,0,64"
"4775,6,73,93,0,58"
"4776,25,62,95,1,65"
"4777,20,76,86,2,68"
"4778,27,68,79,2,64"
"4779,13,82,73,4,66"
"4780,1,88,72,3,92"
"4781,22,81,71,2,69"
"4782,22,77,85,2,68"
"4783,10,75,87,2,63"
"4784,14,94,76,0,64"
"4785,37,69,87,1,68"
"4786,18,89,76,0,67"
"4787,24,90,55,1,68"
"4788,16,77,93,1,66"
"4789,7,72,94,4,66"
"4790,19,79,63,4,68"
"4791,18,64,89,1,64"
"4792,18,62,76,2,63"
"4793,19,64,56,0,62"
"4794,22,67,70,2,66"
"4795,19,80,54,0,65"
"4796,12,94,89,1,66"
"4797,23,69,60,2,66"
"4798,8,97,58,2,69"
"4799,8,98,60,1,67"
"4800,24,98,61,6,75"
"4801,23,94,84,0,73"
"4802,20,75,82,0,66"
"4803,12,63,56,4,61"
"4804,16,83,86,5,68"
"4805,18,82,67,1,67"
"4806,10,94,73,1,66"
"4807,16,100,56,1,69"
"4808,24,80,85,3,69"
"4809,29,74,69,1,67"
"4810,17,67,82,0,65"
"4811,25,60,71,2,63"
"4812,9,80,52,1,63"
"4813,24,82,85,1,66"
"4814,15,93,78,0,66"
"4815,22,80,72,2,69"
"4816,19,97,60,3,72"
"4817,28,85,81,2,70"
"4818,15,94,64,2,68"
"4819,24,66,71,1,66"
"4820,18,94,53,3,67"
"4821,19,87,89,0,68"
"4822,19,67,55,0,62"
"4823,15,68,95,1,64"
"4824,20,97,93,1,71"
"4825,20,61,99,0,65"
"4826,21,79,95,0,69"
"4827,21,73,99,1,65"
"4828,25,87,94,0,71"
"4829,26,94,56,1,69"
"4830,14,74,72,2,65"
"4831,25,77,54,2,66"
"4832,13,99,77,0,68"
"4833,24,91,76,0,72"
"4834,24,96,96,1,74"
"4835,9,78,98,3,64"
"4836,21,69,63,0,64"
"4837,17,76,79,1,63"
"4838,15,89,73,2,66"
"4839,28,64,77,1,67"
"4840,16,71,77,4,64"
"4841,15,62,96,0,62"
"4842,20,77,95,0,66"
"4843,24,93,56,4,71"
"4844,19,61,67,1,63"
"4845,27,87,88,1,72"
"4846,23,97,84,1,71"
"4847,7,69,82,1,61"
"4848,17,88,100,1,71"
"4849,17,99,67,2,69"
"4850,23,98,76,3,74"
"4851,4,69,99,0,61"
"4852,35,64,85,2,68"
"4853,23,66,82,1,67"
"4854,21,88,58,3,70"
"4855,27,89,62,0,69"
"4856,34,87,69,3,72"
"4857,25,73,73,1,66"
"4858,26,67,75,2,67"
"4859,21,83,95,4,70"
"4860,19,79,55,3,68"
"4861,17,89,62,2,68"
"4862,15,78,57,2,65"
"4863,16,74,87,0,63"
"4864,12,72,99,0,62"
"4865,20,68,95,0,66"
"4866,10,71,86,1,62"
"4867,21,64,51,0,61"
"4868,20,74,67,0,63"
"4869,21,61,93,3,65"
"4870,17,67,83,3,64"
"4871,38,90,60,2,74"
"4872,28,73,73,2,70"
"4873,13,87,54,2,63"
"4874,21,89,76,3,68"
"4875,16,83,95,2,69"
"4876,14,98,52,1,70"
"4877,12,61,81,2,62"
"4878,23,90,62,3,71"
"4879,16,98,100,2,69"
"4880,26,94,53,0,69"
"4881,26,67,81,4,68"
"4882,28,73,63,0,65"
"4883,15,67,94,1,65"
"4884,23,84,56,1,65"
"4885,24,88,71,2,72"
"4886,17,73,59,2,63"
"4887,15,82,90,2,68"
"4888,30,88,68,1,72"
"4889,21,77,59,3,66"
"4890,24,94,86,2,71"
"4891,15,91,91,0,67"
"4892,13,63,73,2,61"
"4893,17,85,69,4,70"
"4894,19,69,82,2,64"
"4895,14,82,83,0,64"
"4896,20,98,83,0,68"
"4897,10,95,64,4,70"
"4898,13,76,97,4,65"
"4899,24,72,61,3,67"
"4900,24,69,69,0,65"
"4901,18,81,64,1,65"
"4902,14,65,97,3,65"
"4903,14,82,91,1,66"
"4904,18,60,91,2,62"
"4905,24,73,50,1,63"
"4906,26,69,84,0,63"
"4907,17,99,62,3,70"
"4908,13,89,98,0,67"
"4909,22,74,77,0,66"
"4910,15,64,78,2,63"
"4911,17,81,68,1,66"
"4912,28,69,77,3,67"
"4913,25,81,87,1,68"
"4914,21,93,78,1,67"
"4915,12,85,82,1,66"
"4916,21,85,74,2,71"
"4917,26,82,86,0,69"
"4918,18,97,95,1,72"
"4919,28,97,53,0,70"
"4920,28,81,55,2,68"
"4921,30,72,84,1,68"
"4922,22,78,69,2,67"
"4923,24,67,64,1,62"
"4924,28,85,59,1,67"
"4925,23,80,79,1,69"
"4926,17,64,67,3,64"
"4927,17,68,75,2,66"
"4928,21,79,98,2,69"
"4929,12,96,88,0,70"
"4930,19,83,90,3,69"
"4931,27,87,56,3,72"
"4932,7,74,66,1,61"
"4933,29,83,55,2,68"
"4934,27,78,98,1,68"
"4935,17,86,84,0,66"
"4936,23,62,51,5,65"
"4937,20,80,74,2,66"
"4938,27,72,63,1,67"
"4939,26,73,77,0,68"
"4940,12,98,59,1,67"
"4941,24,67,53,0,63"
"4942,19,72,66,0,64"
"4943,20,80,65,1,66"
"4944,16,95,86,0,69"
"4945,30,77,74,3,70"
"4946,26,90,65,3,72"
"4947,16,94,79,2,71"
"4948,12,72,54,3,63"
"4949,18,76,83,1,68"
"4950,23,74,57,1,67"
"4951,21,93,64,2,69"
"4952,28,62,64,1,65"
"4953,25,72,73,4,69"
"4954,26,87,98,0,71"
"4955,22,83,66,2,67"
"4956,12,77,64,2,64"
"4957,19,82,58,2,68"
"4958,26,68,70,1,67"
"4959,20,77,59,1,62"
"4960,23,80,57,2,68"
"4961,18,96,93,0,72"
"4962,14,70,53,0,61"
"4963,19,95,86,0,67"
"4964,22,86,60,0,70"
"4965,16,61,51,1,59"
"4966,19,89,90,0,70"
"4967,14,61,85,1,60"
"4968,27,100,67,1,74"
"4969,18,95,54,0,68"
"4970,29,72,68,0,67"
"4971,29,70,59,2,67"
"4972,20,75,97,0,66"
"4973,14,74,76,1,63"
"4974,7,75,98,1,62"
"4975,11,73,68,3,64"
"4976,12,85,78,3,68"
"4977,28,67,60,0,65"
"4978,21,94,90,1,71"
"4979,22,92,52,1,68"
"4980,7,79,85,0,62"
"4981,13,94,70,1,68"
"4982,25,70,79,3,68"
"4983,22,61,80,3,67"
"4984,19,85,86,0,67"
"4985,23,78,60,2,70"
"4986,30,83,77,0,69"
"4987,19,96,71,2,70"
"4988,20,99,64,1,69"
"4989,21,85,75,1,70"
"4990,34,91,98,0,72"
"4991,7,63,97,1,59"
"4992,24,66,64,0,64"
"4993,19,89,94,0,72"
"4994,23,77,94,0,70"
"4995,16,78,62,0,63"
"4996,20,72,80,1,66"
"4997,24,84,93,3,72"
"4998,39,67,76,2,71"
"4999,25,85,68,1,71"
"5000,15,67,83,3,62"
"5001,17,63,59,1,62"
"5002,17,73,58,4,64"
"5003,9,69,92,2,65"
"5004,18,96,52,1,68"
"5005,24,62,90,0,67"
"5006,12,67,65,1,61"
"5007,26,82,74,2,68"
"5008,23,79,77,1,68"
"5009,16,62,88,1,62"
"5010,19,60,94,1,62"
"5011,30,100,90,0,74"
"5012,24,86,79,0,68"
"5013,20,75,67,1,66"
"5014,19,79,76,1,67"
"5015,20,71,52,1,65"
"5016,17,74,62,2,66"
"5017,7,86,68,5,67"
"5018,32,95,66,5,76"
"5019,21,67,55,2,66"
"5020,22,94,53,1,68"
"5021,20,65,71,2,63"
"5022,16,69,54,4,65"
"5023,19,61,64,3,63"
"5024,10,66,74,2,59"
"5025,34,97,60,2,74"
"5026,13,78,54,2,62"
"5027,14,63,72,3,59"
"5028,17,98,72,0,71"
"5029,28,95,96,1,73"
"5030,20,90,56,0,68"
"5031,13,97,81,3,68"
"5032,28,69,66,0,66"
"5033,24,93,56,1,69"
"5034,23,88,70,2,70"
"5035,24,95,71,1,74"
"5036,34,92,68,0,75"
"5037,33,74,88,2,71"
"5038,16,91,92,2,71"
"5039,30,70,57,1,65"
"5040,22,73,58,1,65"
"5041,23,64,71,2,65"
"5042,10,97,66,2,67"
"5043,19,72,91,1,67"
"5044,15,81,100,1,67"
"5045,25,76,59,4,71"
"5046,26,98,88,1,72"
"5047,8,73,80,0,62"
"5048,20,91,82,0,70"
"5049,27,94,63,0,72"
"5050,19,77,55,0,64"
"5051,24,75,77,1,66"
"5052,22,90,81,0,69"
"5053,22,97,98,0,71"
"5054,18,90,84,2,68"
"5055,13,69,72,2,63"
"5056,13,96,100,4,71"
"5057,24,76,69,3,65"
"5058,20,83,58,0,66"
"5059,19,93,81,2,68"
"5060,17,68,63,0,61"
"5061,18,91,96,2,71"
"5062,26,84,71,0,70"
"5063,18,96,57,1,66"
"5064,12,67,57,0,61"
"5065,24,77,82,1,67"
"5066,19,93,68,1,72"
"5067,20,61,68,1,65"
"5068,30,64,81,3,68"
"5069,20,100,61,3,70"
"5070,22,71,57,1,63"
"5071,13,99,83,1,69"
"5072,19,67,50,0,62"
"5073,24,74,95,1,71"
"5074,11,90,59,1,64"
"5075,21,86,72,0,69"
"5076,21,83,61,2,71"
"5077,20,81,61,0,63"
"5078,26,94,92,1,72"
"5079,22,69,79,1,66"
"5080,29,78,66,2,69"
"5081,14,66,63,0,60"
"5082,21,84,61,1,68"
"5083,21,70,78,3,65"
"5084,14,73,87,2,67"
"5085,26,79,63,0,66"
"5086,34,61,67,1,68"
"5087,20,64,86,0,63"
"5088,23,87,87,1,73"
"5089,21,77,60,1,66"
"5090,16,95,69,2,67"
"5091,9,88,93,2,66"
"5092,16,60,87,0,60"
"5093,12,85,58,1,67"
"5094,30,64,69,3,67"
"5095,19,91,99,0,70"
"5096,18,100,76,1,69"
"5097,25,81,86,1,68"
"5098,13,87,55,1,67"
"5099,15,69,92,0,63"
"5100,20,78,80,2,70"
"5101,26,94,59,4,71"
"5102,23,67,69,1,67"
"5103,21,71,54,1,64"
"5104,20,78,89,0,66"
"5105,22,88,87,1,70"
"5106,21,75,75,1,65"
"5107,14,97,73,2,68"
"5108,20,64,73,3,65"
"5109,14,75,52,3,65"
"5110,20,88,68,0,69"
"5111,17,69,56,1,63"
"5112,35,86,59,2,70"
"5113,20,67,98,1,64"
"5114,12,62,63,1,62"
"5115,19,65,74,1,66"
"5116,23,97,94,2,73"
"5117,30,82,71,3,72"
"5118,16,92,76,0,68"
"5119,11,73,58,0,62"
"5120,25,84,64,2,67"
"5121,12,80,75,1,62"
"5122,17,98,68,2,72"
"5123,18,90,52,2,67"
"5124,20,89,70,1,68"
"5125,24,62,91,2,65"
"5126,16,82,56,0,79"
"5127,18,79,51,2,66"
"5128,20,97,56,1,68"
"5129,21,70,84,1,65"
"5130,21,71,90,3,67"
"5131,23,76,52,3,67"
"5132,25,70,94,1,67"
"5133,22,65,81,5,68"
"5134,23,94,76,3,72"
"5135,11,82,63,1,65"
"5136,20,94,69,0,65"
"5137,23,93,97,1,70"
"5138,24,71,96,2,67"
"5139,16,82,81,1,68"
"5140,16,63,79,2,63"
"5141,17,97,61,2,68"
"5142,23,76,98,0,69"
"5143,26,76,88,2,66"
"5144,18,72,69,2,64"
"5145,25,78,91,3,69"
"5146,21,70,61,1,62"
"5147,19,75,61,0,65"
"5148,19,92,90,1,70"
"5149,24,93,78,1,72"
"5150,22,72,78,1,66"
"5151,34,79,79,3,70"
"5152,15,95,56,3,67"
"5153,23,62,67,1,65"
"5154,17,96,79,3,68"
"5155,15,69,62,2,62"
"5156,20,87,75,1,68"
"5157,21,83,78,2,69"
"5158,38,82,97,2,72"
"5159,19,94,62,0,65"
"5160,13,64,72,2,63"
"5161,22,74,99,0,68"
"5162,8,82,59,1,62"
"5163,19,92,89,0,69"
"5164,20,69,59,2,65"
"5165,25,92,93,3,74"
"5166,26,76,74,4,70"
"5167,17,68,99,2,65"
"5168,19,90,59,3,70"
"5169,15,64,84,0,59"
"5170,13,81,85,1,63"
"5171,22,63,86,0,64"
"5172,12,74,55,0,63"
"5173,18,84,64,2,67"
"5174,14,82,67,1,65"
"5175,23,76,66,2,67"
"5176,31,77,84,2,73"
"5177,12,69,53,2,64"
"5178,9,78,87,0,65"
"5179,19,98,76,2,72"
"5180,20,94,59,3,72"
"5181,21,66,61,2,66"
"5182,17,61,55,1,62"
"5183,19,97,73,2,68"
"5184,22,81,80,1,67"
"5185,26,82,79,1,69"
"5186,8,91,98,1,67"
"5187,18,73,65,1,63"
"5188,21,79,88,0,65"
"5189,14,99,86,2,71"
"5190,30,87,53,1,70"
"5191,16,66,97,5,68"
"5192,20,65,97,0,65"
"5193,23,68,70,4,68"
"5194,16,91,71,2,69"
"5195,9,72,91,1,62"
"5196,17,61,75,2,62"
"5197,26,98,90,1,72"
"5198,18,67,52,0,64"
"5199,15,60,63,0,58"
"5200,26,69,55,1,66"
"5201,18,69,73,1,64"
"5202,17,77,93,3,68"
"5203,21,97,78,0,69"
"5204,25,95,76,1,71"
"5205,34,78,68,1,71"
"5206,25,76,53,0,67"
"5207,27,82,88,2,71"
"5208,17,70,79,2,64"
"5209,14,62,97,0,62"
"5210,20,98,72,1,70"
"5211,21,67,70,2,63"
"5212,14,68,99,0,66"
"5213,19,79,57,2,65"
"5214,22,80,63,1,69"
"5215,22,61,74,1,63"
"5216,23,66,76,1,64"
"5217,22,75,77,2,66"
"5218,17,87,61,4,67"
"5219,17,69,96,2,66"
"5220,13,77,85,2,65"
"5221,31,82,63,2,72"
"5222,20,96,65,0,70"
"5223,19,73,94,1,67"
"5224,14,65,69,4,64"
"5225,38,80,78,1,72"
"5226,14,90,56,0,65"
"5227,17,64,63,0,62"
"5228,22,77,71,3,67"
"5229,24,61,83,0,64"
"5230,26,61,64,0,63"
"5231,31,79,98,1,72"
"5232,23,72,61,1,66"
"5233,14,94,89,0,70"
"5234,18,84,68,0,66"
"5235,22,78,92,1,70"
"5236,32,76,96,0,67"
"5237,12,80,59,1,64"
"5238,27,62,75,2,67"
"5239,21,96,58,0,72"
"5240,25,100,85,1,72"
"5241,19,67,92,2,68"
"5242,15,65,69,1,64"
"5243,25,66,70,1,66"
"5244,24,86,60,0,68"
"5245,26,86,65,0,66"
"5246,20,94,66,1,70"
"5247,16,90,58,1,70"
"5248,11,78,65,0,62"
"5249,25,85,95,0,69"
"5250,23,88,66,2,69"
"5251,14,81,64,2,66"
"5252,17,79,69,4,68"
"5253,17,86,98,2,71"
"5254,11,82,88,1,64"
"5255,15,86,60,2,67"
"5256,13,85,88,2,68"
"5257,18,89,88,0,67"
"5258,16,86,98,1,68"
"5259,10,81,95,5,69"
"5260,32,87,55,0,71"
"5261,28,78,73,3,68"
"5262,15,70,85,0,65"
"5263,22,60,99,1,63"
"5264,23,82,54,0,65"
"5265,27,84,68,3,72"
"5266,15,99,75,2,67"
"5267,27,74,71,1,69"
"5268,17,76,73,3,67"
"5269,12,68,68,2,64"
"5270,24,63,99,0,62"
"5271,28,91,90,2,71"
"5272,36,70,87,2,70"
"5273,13,84,71,1,64"
"5274,24,88,94,0,69"
"5275,18,79,55,1,65"
"5276,25,95,57,2,73"
"5277,11,78,98,2,64"
"5278,12,71,78,2,64"
"5279,15,96,58,3,70"
"5280,20,94,97,2,70"
"5281,16,67,99,2,64"
"5282,24,61,94,3,64"
"5283,26,64,62,3,66"
"5284,24,71,64,1,66"
"5285,30,99,70,2,74"
"5286,22,82,79,2,69"
"5287,13,75,100,1,67"
"5288,28,96,98,5,73"
"5289,16,78,96,0,66"
"5290,25,73,54,2,67"
"5291,29,98,88,3,75"
"5292,23,94,94,2,73"
"5293,11,94,67,2,67"
"5294,14,80,61,0,65"
"5295,28,92,87,1,71"
"5296,19,67,55,1,63"
"5297,20,83,97,2,68"
"5298,25,99,58,0,72"
"5299,24,72,73,2,67"
"5300,22,92,99,1,71"
"5301,19,80,99,1,67"
"5302,18,62,89,0,66"
"5303,25,91,92,3,72"
"5304,23,67,98,2,64"
"5305,18,85,96,0,68"
"5306,26,63,81,0,65"
"5307,19,98,87,1,74"
"5308,15,72,80,4,65"
"5309,15,69,75,2,63"
"5310,14,65,94,5,65"
"5311,18,98,87,0,70"
"5312,27,88,93,0,71"
"5313,15,90,55,1,66"
"5314,21,80,79,2,69"
"5315,16,79,66,2,67"
"5316,18,64,76,1,64"
"5317,11,82,81,2,67"
"5318,19,70,92,1,67"
"5319,19,99,52,1,70"
"5320,23,92,58,2,71"
"5321,21,77,96,2,68"
"5322,13,66,98,1,65"
"5323,27,91,53,1,70"
"5324,21,65,67,1,64"
"5325,21,68,50,3,67"
"5326,20,68,88,5,63"
"5327,17,82,84,2,65"
"5328,21,91,78,2,70"
"5329,23,73,85,1,67"
"5330,10,63,77,3,60"
"5331,17,79,62,1,64"
"5332,18,90,88,1,65"
"5333,22,69,89,0,64"
"5334,27,69,93,1,67"
"5335,15,98,98,0,71"
"5336,17,98,87,0,69"
"5337,17,100,53,1,70"
"5338,15,92,51,1,69"
"5339,18,68,87,3,69"
"5340,25,68,53,2,64"
"5341,14,74,66,0,63"
"5342,23,73,57,3,67"
"5343,10,98,98,0,66"
"5344,17,92,66,2,69"
"5345,18,89,53,5,69"
"5346,30,67,97,2,69"
"5347,18,96,80,1,72"
"5348,7,93,52,1,65"
"5349,8,67,92,0,63"
"5350,20,95,58,1,69"
"5351,24,71,90,3,69"
"5352,22,63,80,2,64"
"5353,21,86,59,2,69"
"5354,27,86,88,1,72"
"5355,17,64,73,1,62"
"5356,25,73,82,1,66"
"5357,10,100,93,2,65"
"5358,15,87,63,0,69"
"5359,9,89,68,1,65"
"5360,18,69,100,3,67"
"5361,20,63,75,2,63"
"5362,21,71,78,2,66"
"5363,20,70,64,0,61"
"5364,14,69,71,1,64"
"5365,19,68,75,1,64"
"5366,11,83,63,2,65"
"5367,28,73,62,3,68"
"5368,18,93,80,1,69"
"5369,17,67,59,0,61"
"5370,30,79,78,3,72"
"5371,13,61,85,4,61"
"5372,13,79,60,1,66"
"5373,13,62,87,1,60"
"5374,20,99,68,1,69"
"5375,23,92,100,1,72"
"5376,24,80,99,2,69"
"5377,35,63,90,0,71"
"5378,7,84,67,1,64"
"5379,24,90,97,3,71"
"5380,17,68,100,1,64"
"5381,16,83,73,3,67"
"5382,16,93,81,2,67"
"5383,15,91,50,1,66"
"5384,30,92,52,3,73"
"5385,25,95,75,1,73"
"5386,20,98,80,0,70"
"5387,28,76,66,5,70"
"5388,11,83,55,0,62"
"5389,12,92,89,1,68"
"5390,7,88,71,0,65"
"5391,16,100,82,2,73"
"5392,21,61,83,1,65"
"5393,21,74,77,0,66"
"5394,21,71,59,3,64"
"5395,12,70,81,0,63"
"5396,25,69,66,0,62"
"5397,21,88,91,0,70"
"5398,24,63,60,3,65"
"5399,9,90,65,0,64"
"5400,22,88,72,4,70"
"5401,13,70,87,1,62"
"5402,18,70,86,5,67"
"5403,23,85,67,1,66"
"5404,21,90,76,2,74"
"5405,15,95,62,2,69"
"5406,20,94,89,0,70"
"5407,11,99,60,1,68"
"5408,27,83,91,3,70"
"5409,19,96,97,3,71"
"5410,27,92,100,2,73"
"5411,17,96,93,3,69"
"5412,17,60,61,1,61"
"5413,15,99,71,0,68"
"5414,25,79,54,1,66"
"5415,16,92,58,0,67"
"5416,24,65,52,1,64"
"5417,18,76,82,1,67"
"5418,8,71,77,0,61"
"5419,17,72,96,2,65"
"5420,13,65,73,0,62"
"5421,20,92,82,0,69"
"5422,13,60,70,1,61"
"5423,26,73,91,4,69"
"5424,19,67,96,1,64"
"5425,19,84,72,1,65"
"5426,24,70,54,1,64"
"5427,26,70,58,1,68"
"5428,20,80,86,1,67"
"5429,15,86,66,0,68"
"5430,9,65,89,2,61"
"5431,16,67,87,5,69"
"5432,16,70,85,0,64"
"5433,21,99,91,3,74"
"5434,18,76,88,1,66"
"5435,24,84,82,1,68"
"5436,16,70,50,3,65"
"5437,20,80,76,0,66"
"5438,27,63,80,2,66"
"5439,22,61,98,3,65"
"5440,20,79,83,3,67"
"5441,16,76,79,0,65"
"5442,16,65,77,1,63"
"5443,15,88,55,1,67"
"5444,17,100,71,2,70"
"5445,25,76,57,0,68"
"5446,19,85,53,1,66"
"5447,12,99,66,3,67"
"5448,31,93,82,2,72"
"5449,22,79,93,0,68"
"5450,12,89,91,1,66"
"5451,17,65,65,0,62"
"5452,21,80,52,1,65"
"5453,30,71,70,3,67"
"5454,13,66,66,3,62"
"5455,26,77,69,1,66"
"5456,28,65,78,1,67"
"5457,16,88,52,2,68"
"5458,18,78,69,1,66"
"5459,14,81,78,0,68"
"5460,19,66,72,2,62"
"5461,20,66,83,1,64"
"5462,24,83,59,1,68"
"5463,27,99,58,2,71"
"5464,16,64,65,2,63"
"5465,8,71,55,1,62"
"5466,20,95,62,1,69"
"5467,22,63,54,0,62"
"5468,21,95,70,3,71"
"5469,18,81,86,3,69"
"5470,21,76,64,1,66"
"5471,29,72,50,0,64"
"5472,22,72,78,1,65"
"5473,18,72,85,1,68"
"5474,17,95,70,1,69"
"5475,19,89,65,2,68"
"5476,30,87,75,3,71"
"5477,19,92,55,1,66"
"5478,20,70,82,2,65"
"5479,17,85,87,1,68"
"5480,27,78,85,0,72"
"5481,32,91,66,3,75"
"5482,23,72,92,2,67"
"5483,20,86,97,1,67"
"5484,20,95,65,2,70"
"5485,6,76,63,5,64"
"5486,24,63,85,1,65"
"5487,21,81,85,1,68"
"5488,23,74,76,1,67"
"5489,16,87,96,1,66"
"5490,18,98,57,0,69"
"5491,18,79,74,2,64"
"5492,26,79,52,1,68"
"5493,18,86,53,5,68"
"5494,32,64,53,1,65"
"5495,23,70,75,0,65"
"5496,12,97,79,1,65"
"5497,19,87,50,0,67"
"5498,16,61,82,2,63"
"5499,7,68,74,1,62"
"5500,30,87,61,2,73"
"5501,24,91,51,2,72"
"5502,23,94,58,5,71"
"5503,21,72,80,3,67"
"5504,12,97,83,0,66"
"5505,17,82,82,1,68"
"5506,25,88,58,0,70"
"5507,14,84,96,2,66"
"5508,5,65,71,0,56"
"5509,19,99,88,1,71"
"5510,19,65,58,2,64"
"5511,21,70,74,2,65"
"5512,24,93,76,2,70"
"5513,24,85,89,1,70"
"5514,22,94,81,2,71"
"5515,27,81,70,0,70"
"5516,11,75,64,3,62"
"5517,23,97,99,1,72"
"5518,24,61,64,0,62"
"5519,13,94,56,2,67"
"5520,11,69,65,0,58"
"5521,16,94,66,3,69"
"5522,16,66,56,0,60"
"5523,25,83,85,2,72"
"5524,16,96,81,0,66"
"5525,15,79,66,2,66"
"5526,16,90,100,1,69"
"5527,27,92,83,2,70"
"5528,20,89,85,2,70"
"5529,19,97,78,0,70"
"5530,19,78,78,2,67"
"5531,28,67,51,2,67"
"5532,16,62,89,0,59"
"5533,28,70,96,1,67"
"5534,21,66,56,1,65"
"5535,19,82,90,1,68"
"5536,35,67,77,1,71"
"5537,14,62,64,2,61"
"5538,18,61,96,0,63"
"5539,13,93,51,1,67"
"5540,26,84,64,1,69"
"5541,30,74,94,0,70"
"5542,30,96,74,0,69"
"5543,27,63,80,1,66"
"5544,19,99,87,1,70"
"5545,18,85,57,2,67"
"5546,10,67,61,0,61"
"5547,32,87,100,2,74"
"5548,23,91,62,1,70"
"5549,17,77,77,0,66"
"5550,28,94,65,1,73"
"5551,14,66,93,1,62"
"5552,22,71,98,2,65"
"5553,19,64,57,0,62"
"5554,24,68,80,1,64"
"5555,20,70,91,1,63"
"5556,11,97,91,1,69"
"5557,20,63,72,3,63"
"5558,26,77,61,1,67"
"5559,20,81,69,1,65"
"5560,25,96,88,0,71"
"5561,14,100,100,3,71"
"5562,20,90,78,0,69"
"5563,16,99,60,2,71"
"5564,24,91,52,1,68"
"5565,20,99,97,2,70"
"5566,24,88,74,0,71"
"5567,27,63,86,1,68"
"5568,24,76,83,1,69"
"5569,22,86,95,4,71"
"5570,14,74,63,2,63"
"5571,20,71,72,4,66"
"5572,17,83,96,1,67"
"5573,18,97,79,3,71"
"5574,18,61,54,0,59"
"5575,14,91,60,0,67"
"5576,8,89,62,2,66"
"5577,16,99,100,1,72"
"5578,21,97,61,0,70"
"5579,12,90,93,3,68"
"5580,20,81,54,0,63"
"5581,31,68,59,3,69"
"5582,26,82,94,0,67"
"5583,30,91,95,1,75"
"5584,22,96,59,0,67"
"5585,27,92,61,0,74"
"5586,16,68,77,1,66"
"5587,16,84,53,2,65"
"5588,4,73,97,1,60"
"5589,27,60,68,1,63"
"5590,29,68,74,3,69"
"5591,17,65,55,1,64"
"5592,18,94,52,1,68"
"5593,15,70,73,2,63"
"5594,22,71,56,0,65"
"5595,27,98,82,0,74"
"5596,10,75,90,2,65"
"5597,22,60,52,0,61"
"5598,18,71,81,1,66"
"5599,21,65,91,1,67"
"5600,23,64,72,0,66"
"5601,19,63,98,4,69"
"5602,19,84,56,2,65"
"5603,19,68,66,2,65"
"5604,26,74,62,0,66"
"5605,23,94,100,2,73"
"5606,21,77,65,2,64"
"5607,12,97,69,0,67"
"5608,18,80,92,0,67"
"5609,25,76,96,3,68"
"5610,20,90,97,2,71"
"5611,24,63,78,0,64"
"5612,31,64,83,1,67"
"5613,26,86,67,2,68"
"5614,21,79,80,1,67"
"5615,17,92,65,3,70"
"5616,5,97,87,2,64"
"5617,19,76,65,0,63"
"5618,18,84,94,3,71"
"5619,22,80,57,1,64"
"5620,19,99,79,3,70"
"5621,18,93,76,3,70"
"5622,9,96,63,1,67"
"5623,14,70,51,1,62"
"5624,23,91,57,2,69"
"5625,30,71,98,2,69"
"5626,19,68,97,0,62"
"5627,22,98,56,1,70"
"5628,26,61,69,2,66"
"5629,15,99,73,1,69"
"5630,22,66,74,3,65"
"5631,16,93,65,0,66"
"5632,25,71,96,2,69"
"5633,21,74,95,1,66"
"5634,22,69,51,1,65"
"5635,15,83,83,1,66"
"5636,24,74,54,1,63"
"5637,33,86,80,0,72"
"5638,14,61,93,3,62"
"5639,18,63,82,1,64"
"5640,21,64,73,2,61"
"5641,25,77,98,0,70"
"5642,17,93,87,1,67"
"5643,3,96,62,3,66"
