"Id,Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Gender,Exam_Score"
"1833,1.005764444699114,1.6474590022008309,2,2,0,-0.7009902556898064,1.314665621240302,0,1,0.41145108517868284,2,2,1,2,0.03141133078780467,0,1,1,1.6655493861245683"
"1834,0.3380005269875655,-0.8641026152040947,2,0,1,-0.7009902556898064,-1.5328147384142963,2,1,1.2241438564120333,2,0,1,2,-0.938376811805773,0,1,0,-0.046494566465283826"
"1835,-0.6636453495797573,-1.6435527723297614,2,0,1,-0.7009902556898064,0.6896089569258781,2,1,0.41145108517868284,2,2,0,2,0.03141133078780467,0,1,1,-0.7802276890037918"
"1836,0.3380005269875655,0.17516426096346072,1,0,0,-0.7009902556898064,0.2034537735702149,2,1,1.2241438564120333,2,0,1,1,0.03141133078780467,0,1,1,0.4426608485603882"
"1837,-1.1644682878634187,0.6947976990472384,0,2,1,1.3425937799077299,-1.1161102955380136,2,1,-1.213934457288018,1,2,0,0,0.03141133078780467,1,1,0,-1.024805396516628"
"1838,0.17105954755967837,1.0412199911030902,2,2,0,-0.01979557715729433,-1.324462516976155,2,1,-1.213934457288018,1,2,0,1,1.0011994733813825,0,1,0,-0.046494566465283826"
"1839,0.0041185681317912485,-1.0373137612320207,0,2,1,-0.01979557715729433,0.6896089569258781,2,1,-0.40124168605466753,2,2,1,1,0.03141133078780467,0,0,1,-0.5356499814909559"
"1840,-0.16282241129609587,-0.8641026152040947,2,2,1,-0.7009902556898064,-0.5605043717029701,2,1,2.849529398878734,2,1,1,2,1.0011994733813825,0,2,0,-0.046494566465283826"
"1841,-0.16282241129609587,0.08855868794949777,0,2,0,-0.01979557715729433,1.7313700641165848,2,1,-0.40124168605466753,1,2,0,0,1.9709876159749602,0,2,0,0.19808314104755217"
"1842,-1.8322322055749671,-0.6042858961622058,2,1,1,-0.01979557715729433,1.3841163617196826,2,0,1.2241438564120333,1,2,0,0,0.03141133078780467,0,2,1,-1.2693831040294639"
"1843,-0.49670437015187013,1.2144311371310161,0,2,1,-0.01979557715729433,0.2034537735702149,2,1,-0.40124168605466753,1,0,1,1,0.03141133078780467,0,0,0,0.6872385560732241"
"1844,0.17105954755967837,-0.08465245807842814,1,0,1,-0.01979557715729433,0.48125673548773673,2,1,-0.40124168605466753,0,2,1,0,0.03141133078780467,0,1,0,-0.046494566465283826"
"1845,0.17105954755967837,1.0412199911030902,0,0,1,1.3425937799077299,-1.185561036017394,2,1,0.41145108517868284,0,2,1,1,1.9709876159749602,0,1,0,5.334214998817108"
"1846,-0.9975273084355315,0.26176983397742365,0,2,1,-0.01979557715729433,1.3841163617196826,1,1,-0.40124168605466753,1,2,0,1,-0.938376811805773,1,1,0,-0.5356499814909559"
"1847,1.3396464035548883,0.9546144180891273,1,2,1,-1.3821849342223185,-0.14379992882668732,2,0,0.41145108517868284,2,2,1,1,-0.938376811805773,0,1,0,0.4426608485603882"
"1848,-0.8305863290076444,-0.6042858961622058,2,2,0,-0.01979557715729433,0.06455229261145401,0,1,0.41145108517868284,1,2,1,2,1.0011994733813825,0,1,0,-0.7802276890037918"
"1849,1.005764444699114,1.1278255641170531,0,1,0,-0.7009902556898064,1.314665621240302,2,1,3.6622221701120847,0,2,0,0,1.0011994733813825,0,1,0,1.6655493861245683"
"1850,0.5049415064154527,-0.7774970421901317,2,0,0,0.6613991013752177,-1.7411669598524377,2,1,-1.213934457288018,0,2,1,2,-0.938376811805773,0,1,0,-0.7802276890037918"
"1851,-0.6636453495797573,0.17516426096346072,1,0,0,-0.01979557715729433,-0.0048984478679264375,2,1,-1.213934457288018,1,2,1,0,-0.938376811805773,0,2,0,-0.7802276890037918"
"1852,1.8404693418385496,-0.9507081882180577,2,1,1,1.3425937799077299,0.41180599500835624,2,1,0.41145108517868284,2,2,0,0,-0.938376811805773,0,0,1,-0.046494566465283826"
"1853,-1.1644682878634187,-0.08465245807842814,1,1,1,-0.7009902556898064,-1.185561036017394,0,1,0.41145108517868284,2,2,1,2,1.0011994733813825,0,0,1,-1.024805396516628"
"1854,1.005764444699114,-0.6042858961622058,0,2,1,-0.01979557715729433,-1.5328147384142963,1,1,1.2241438564120333,2,0,0,1,1.9709876159749602,0,1,0,0.19808314104755217"
"1855,1.005764444699114,-0.7774970421901317,1,2,1,-1.3821849342223185,0.13400303309083447,1,1,-1.213934457288018,2,2,1,1,1.9709876159749602,0,2,1,-0.29107227397811986"
"1856,-0.6636453495797573,1.6474590022008309,1,0,1,-0.01979557715729433,0.13400303309083447,0,1,-1.213934457288018,1,2,1,1,0.03141133078780467,1,1,0,0.19808314104755217"
"1857,1.3396464035548883,-1.2105249072599464,2,0,0,-1.3821849342223185,-0.5605043717029701,2,1,-0.40124168605466753,0,2,0,2,-1.9081649543993509,0,2,0,0.19808314104755217"
"1858,-0.329763390723983,0.9546144180891273,2,2,0,-0.01979557715729433,1.314665621240302,2,1,1.2241438564120333,1,2,0,1,-0.938376811805773,0,1,0,0.4426608485603882"
"1859,0.3380005269875655,1.6474590022008309,0,1,0,-0.01979557715729433,-0.6994058526617309,2,1,1.2241438564120333,1,1,1,1,0.03141133078780467,0,2,0,0.9318162635860602"
"1860,0.3380005269875655,-1.6435527723297614,1,0,1,-0.01979557715729433,0.06455229261145401,2,1,-0.40124168605466753,0,2,1,2,0.03141133078780467,0,0,0,-0.5356499814909559"
"1861,-0.16282241129609587,0.6947976990472384,1,2,1,0.6613991013752177,-1.1161102955380136,2,1,0.41145108517868284,2,2,0,1,1.0011994733813825,0,1,1,-0.046494566465283826"
"1862,0.8388234652712269,-0.8641026152040947,2,2,0,-0.01979557715729433,-1.6717162193730573,2,1,-0.40124168605466753,0,2,1,0,1.0011994733813825,0,0,0,-0.5356499814909559"
"1863,0.8388234652712269,-1.5569471993157984,0,2,0,-1.3821849342223185,-0.2827014097854482,2,1,-1.213934457288018,1,0,0,2,1.0011994733813825,0,1,1,-0.5356499814909559"
"1864,-1.66529122614708,-0.344469177120317,2,1,0,-0.7009902556898064,0.06455229261145401,2,1,-0.40124168605466753,0,0,1,0,-0.938376811805773,0,2,1,3.133015631201584"
"1865,1.3396464035548883,1.474247856172905,2,2,1,-0.01979557715729433,0.8979611783640193,0,1,0.41145108517868284,2,2,1,1,-0.938376811805773,0,1,1,1.6655493861245683"
"1866,-1.66529122614708,-1.7301583453437241,2,2,0,-0.01979557715729433,-0.21325066930606779,1,0,1.2241438564120333,2,1,1,2,0.03141133078780467,0,1,1,-2.003116226567972"
"1867,1.005764444699114,0.34837540699138664,2,2,0,-0.01979557715729433,-0.7688565931411113,1,1,0.41145108517868284,0,0,1,1,0.03141133078780467,0,1,1,0.4426608485603882"
"1868,1.1727054241270012,0.0019531149355348125,2,1,1,1.3425937799077299,0.3423552545289758,2,1,-1.213934457288018,0,2,1,1,-0.938376811805773,1,1,1,-0.29107227397811986"
"1869,-1.1644682878634187,1.3010367101449791,2,2,1,-0.01979557715729433,-0.42160289074420915,2,1,-0.40124168605466753,1,1,1,2,-0.938376811805773,1,2,0,-0.29107227397811986"
"1870,-0.329763390723983,-1.4703416263018354,0,0,0,0.6613991013752177,-0.9077580740998723,2,1,0.41145108517868284,0,2,1,2,1.0011994733813825,0,1,0,-0.5356499814909559"
"1871,-1.1644682878634187,0.6081921260332754,0,2,1,-2.0633796127548307,1.453567102199063,1,1,1.2241438564120333,1,1,1,1,0.03141133078780467,1,0,1,-0.046494566465283826"
"1872,-0.16282241129609587,0.6081921260332754,0,0,0,0.6613991013752177,0.13400303309083447,1,1,1.2241438564120333,1,2,0,1,1.0011994733813825,0,1,1,0.4426608485603882"
"1873,-0.329763390723983,0.6081921260332754,2,1,1,2.023788458440242,-1.046659555058633,0,1,0.41145108517868284,2,2,1,2,0.03141133078780467,0,1,0,0.19808314104755217"
"1874,0.8388234652712269,1.5608534291868679,2,2,1,1.3425937799077299,0.6201582164464976,2,1,-0.40124168605466753,2,0,0,1,-0.938376811805773,0,2,0,1.4209716786117321"
"1875,1.3396464035548883,1.1278255641170531,1,0,1,-0.7009902556898064,1.0368626593227803,2,1,-0.40124168605466753,1,2,1,2,-0.938376811805773,1,1,0,0.9318162635860602"
"1876,1.3396464035548883,-1.5569471993157984,0,2,1,2.023788458440242,0.8979611783640193,2,1,-1.213934457288018,1,0,1,2,-0.938376811805773,1,2,1,-0.046494566465283826"
"1877,-0.49670437015187013,-0.08465245807842814,2,2,1,-0.01979557715729433,0.3423552545289758,1,1,-0.40124168605466753,0,0,1,2,0.03141133078780467,0,0,0,-0.046494566465283826"
"1878,-0.16282241129609587,-0.344469177120317,0,1,0,-0.01979557715729433,0.06455229261145401,2,1,-1.213934457288018,0,0,1,1,-0.938376811805773,0,2,1,-0.29107227397811986"
"1879,-1.66529122614708,-0.6908914691761688,2,1,0,-0.01979557715729433,0.9674119188433998,2,1,1.2241438564120333,2,2,1,0,1.0011994733813825,0,0,0,-1.024805396516628"
"1880,-0.8305863290076444,-0.1712580310923911,0,0,0,-0.01979557715729433,0.6896089569258781,2,0,-0.40124168605466753,0,2,1,0,-1.9081649543993509,0,1,1,-0.5356499814909559"
"1881,1.005764444699114,-0.4310747501342799,2,1,1,-2.0633796127548307,0.27290451404959537,2,1,0.41145108517868284,0,2,1,0,-1.9081649543993509,0,0,1,-0.046494566465283826"
"1882,1.6735283624106625,-0.25786360410635406,2,1,1,0.6613991013752177,0.5507074759671171,2,1,-0.40124168605466753,1,1,1,2,0.03141133078780467,0,0,1,0.4426608485603882"
"1883,-1.1644682878634187,1.6474590022008309,2,2,1,-0.01979557715729433,-1.185561036017394,2,1,-0.40124168605466753,1,2,1,1,-0.938376811805773,0,1,1,-0.046494566465283826"
"1884,-0.6636453495797573,-1.3837360532878724,0,2,1,-0.01979557715729433,-1.6717162193730573,0,1,2.0368366276453838,0,0,1,1,0.03141133078780467,0,0,1,-0.29107227397811986"
"1885,0.0041185681317912485,1.474247856172905,0,0,1,-0.01979557715729433,1.5230178426784435,1,1,0.41145108517868284,2,0,0,1,1.0011994733813825,0,1,0,1.6655493861245683"
"1886,0.3380005269875655,-0.08465245807842814,0,2,0,-0.7009902556898064,1.5230178426784435,2,0,0.41145108517868284,0,3,1,2,-0.938376811805773,0,0,0,0.4426608485603882"
"1887,-0.8305863290076444,0.43498098000534957,1,2,1,-0.01979557715729433,0.9674119188433998,0,1,-1.213934457288018,2,2,1,0,1.0011994733813825,0,0,0,-0.29107227397811986"
"1888,0.5049415064154527,1.1278255641170531,0,1,1,1.3425937799077299,-0.42160289074420915,1,1,-1.213934457288018,2,2,0,2,0.03141133078780467,1,2,1,0.4426608485603882"
"1889,-0.49670437015187013,-0.5176803231482429,2,2,1,0.6613991013752177,-1.185561036017394,1,1,-0.40124168605466753,0,2,1,1,-0.938376811805773,0,0,1,-1.024805396516628"
"1890,0.0041185681317912485,-0.25786360410635406,2,1,1,-0.01979557715729433,-0.4910536312235896,2,0,-1.213934457288018,2,0,0,2,0.03141133078780467,0,0,0,-0.5356499814909559"
"1891,0.5049415064154527,-0.344469177120317,1,2,0,-0.01979557715729433,0.7590596974052585,1,0,-0.40124168605466753,1,2,0,2,1.0011994733813825,0,0,1,-0.7802276890037918"
"1892,0.0041185681317912485,-0.4310747501342799,1,2,0,-0.01979557715729433,-0.5605043717029701,0,1,-1.213934457288018,2,2,0,1,1.0011994733813825,0,1,1,-0.7802276890037918"
"1893,-0.49670437015187013,1.474247856172905,1,0,1,-0.7009902556898064,1.0368626593227803,1,1,0.41145108517868284,2,1,1,0,-0.938376811805773,0,1,1,0.4426608485603882"
"1894,-0.16282241129609587,1.1278255641170531,0,0,0,-0.01979557715729433,0.6201582164464976,2,1,2.849529398878734,1,0,1,0,0.03141133078780467,0,1,0,1.4209716786117321"
"1895,-0.16282241129609587,-1.3837360532878724,2,2,1,0.6613991013752177,0.41180599500835624,0,1,-0.40124168605466753,2,2,1,0,0.03141133078780467,1,1,1,-1.2693831040294639"
"1896,-0.329763390723983,-1.3837360532878724,1,1,1,-0.01979557715729433,1.5230178426784435,1,1,0.41145108517868284,2,1,0,1,1.0011994733813825,0,0,1,-1.2693831040294639"
"1897,-0.329763390723983,-0.25786360410635406,2,2,1,-0.7009902556898064,1.3841163617196826,0,1,-1.213934457288018,2,0,0,2,-0.938376811805773,0,2,0,0.19808314104755217"
"1898,1.6735283624106625,-1.3837360532878724,2,2,0,-0.01979557715729433,0.7590596974052585,1,1,-0.40124168605466753,2,2,0,2,0.03141133078780467,0,2,0,-0.29107227397811986"
"1899,0.5049415064154527,0.43498098000534957,1,0,1,0.6613991013752177,-1.046659555058633,0,1,0.41145108517868284,2,2,1,2,-1.9081649543993509,1,0,0,0.19808314104755217"
"1900,-0.329763390723983,-1.2105249072599464,1,0,1,-1.3821849342223185,1.5230178426784435,2,1,2.0368366276453838,2,2,1,1,1.0011994733813825,0,1,1,-0.29107227397811986"
"1901,0.6718824858433398,0.08855868794949777,1,2,1,-0.7009902556898064,-0.9772088145792527,1,1,1.2241438564120333,2,2,1,2,0.03141133078780467,0,2,1,0.4426608485603882"
"1902,-0.329763390723983,-1.7301583453437241,2,2,1,-1.3821849342223185,-0.42160289074420915,2,1,-1.213934457288018,2,2,1,1,-0.938376811805773,0,2,0,-1.2693831040294639"
"1903,1.1727054241270012,-0.6042858961622058,1,2,0,-0.01979557715729433,1.1063133998021608,2,1,0.41145108517868284,0,2,1,1,1.0011994733813825,0,0,0,0.19808314104755217"
"1904,0.3380005269875655,0.6081921260332754,2,2,0,0.6613991013752177,-1.046659555058633,1,1,0.41145108517868284,2,0,1,0,-0.938376811805773,0,0,1,-0.046494566465283826"
"1905,-0.16282241129609587,-0.08465245807842814,1,2,0,1.3425937799077299,0.48125673548773673,2,1,-0.40124168605466753,1,2,0,1,1.0011994733813825,0,1,1,-0.5356499814909559"
"1906,0.5049415064154527,1.6474590022008309,1,2,0,1.3425937799077299,-0.14379992882668732,2,1,-1.213934457288018,1,2,1,0,1.0011994733813825,0,0,1,0.4426608485603882"
"1907,-1.498350246719193,1.3010367101449791,2,2,0,-0.7009902556898064,0.41180599500835624,0,1,0.41145108517868284,1,1,1,2,0.03141133078780467,0,1,1,-0.046494566465283826"
"1908,-1.1644682878634187,-0.5176803231482429,1,1,1,-0.01979557715729433,1.5924685831578238,0,1,-1.213934457288018,2,2,1,2,0.03141133078780467,0,2,0,-0.7802276890037918"
"1909,-1.1644682878634187,-1.5569471993157984,1,2,1,-0.7009902556898064,1.0368626593227803,2,0,1.2241438564120333,0,0,0,1,0.03141133078780467,1,2,0,-1.2693831040294639"
"1910,0.17105954755967837,1.2144311371310161,2,2,1,1.3425937799077299,-0.6994058526617309,1,1,2.849529398878734,0,0,0,1,0.03141133078780467,1,1,1,0.9318162635860602"
"1911,1.6735283624106625,1.3876422831589421,2,0,1,1.3425937799077299,-1.5328147384142963,2,0,-1.213934457288018,2,2,0,1,0.03141133078780467,0,1,1,1.1763939710988962"
"1912,2.174351300694324,1.1278255641170531,0,0,1,-0.01979557715729433,1.5924685831578238,1,1,-1.213934457288018,2,2,1,0,-0.938376811805773,1,1,0,1.6655493861245683"
"1913,0.6718824858433398,-1.2971304802739094,1,0,0,-0.7009902556898064,0.27290451404959537,1,1,-0.40124168605466753,2,0,1,1,-0.938376811805773,0,2,1,-0.29107227397811986"
"1914,0.5049415064154527,1.7340645752147938,0,1,1,-2.0633796127548307,-1.1161102955380136,2,1,0.41145108517868284,2,2,1,2,1.0011994733813825,0,1,0,1.1763939710988962"
"1915,-1.8322322055749671,-0.8641026152040947,0,2,0,-1.3821849342223185,0.41180599500835624,2,1,-0.40124168605466753,0,0,0,1,1.0011994733813825,0,2,0,-0.5356499814909559"
"1916,-0.49670437015187013,0.7814032720612014,0,2,1,-2.0633796127548307,-1.6022654788936768,0,1,-1.213934457288018,1,2,1,2,0.03141133078780467,0,0,0,-0.046494566465283826"
"1917,-0.8305863290076444,1.3876422831589421,2,0,1,-1.3821849342223185,-1.1161102955380136,0,1,0.41145108517868284,2,0,0,1,-0.938376811805773,0,1,1,0.6872385560732241"
"1918,-0.6636453495797573,-0.9507081882180577,0,2,1,2.023788458440242,0.48125673548773673,2,1,-1.213934457288018,1,0,1,0,-1.9081649543993509,1,1,1,-1.2693831040294639"
"1919,-0.16282241129609587,1.3876422831589421,1,1,1,-1.3821849342223185,-0.35215215026482866,0,1,-1.213934457288018,1,2,1,2,-0.938376811805773,0,1,1,-0.29107227397811986"
"1920,-0.49670437015187013,-0.6908914691761688,1,2,1,-1.3821849342223185,-0.6299551121823505,2,1,0.41145108517868284,0,0,1,0,0.03141133078780467,0,0,1,-0.5356499814909559"
"1921,-1.9991731850028542,1.6474590022008309,1,0,1,-0.7009902556898064,0.5507074759671171,0,1,0.41145108517868284,2,0,1,2,1.0011994733813825,1,2,1,0.6872385560732241"
"1922,0.6718824858433398,-0.7774970421901317,0,0,1,2.023788458440242,1.2452148807609216,1,1,0.41145108517868284,2,2,0,2,-0.938376811805773,1,0,0,0.4426608485603882"
"1923,-0.9975273084355315,1.5608534291868679,2,2,1,-0.01979557715729433,0.6201582164464976,1,1,1.2241438564120333,0,2,1,1,0.03141133078780467,0,1,0,0.6872385560732241"
"1924,0.17105954755967837,-1.5569471993157984,0,0,0,0.6613991013752177,-0.14379992882668732,2,1,0.41145108517868284,0,2,0,0,-0.938376811805773,0,0,0,-0.29107227397811986"
"1925,2.0074103212664367,0.6947976990472384,2,1,1,-0.01979557715729433,0.5507074759671171,1,1,-0.40124168605466753,1,0,0,2,1.0011994733813825,0,2,1,1.4209716786117321"
"1926,-0.9975273084355315,0.08855868794949777,0,2,0,-2.0633796127548307,0.6896089569258781,1,1,1.2241438564120333,2,0,1,2,1.0011994733813825,0,2,0,0.4426608485603882"
"1927,-2.4999961232865155,-0.08465245807842814,0,0,1,1.3425937799077299,0.9674119188433998,1,1,1.2241438564120333,2,2,0,1,0.03141133078780467,0,0,0,-0.29107227397811986"
"1928,-0.329763390723983,-0.9507081882180577,0,2,1,0.6613991013752177,-0.6994058526617309,2,1,2.0368366276453838,2,2,1,1,1.0011994733813825,0,1,1,-0.5356499814909559"
"1929,1.1727054241270012,0.6947976990472384,2,1,0,-0.01979557715729433,-1.324462516976155,0,1,0.41145108517868284,1,2,1,1,1.0011994733813825,0,2,0,0.6872385560732241"
"1930,2.0074103212664367,-1.0373137612320207,0,0,0,2.023788458440242,0.6201582164464976,2,1,-1.213934457288018,2,0,0,2,-0.938376811805773,0,2,1,0.6872385560732241"
"1931,-1.1644682878634187,0.17516426096346072,0,2,0,-0.7009902556898064,-1.324462516976155,0,1,0.41145108517868284,1,0,1,1,1.0011994733813825,0,2,1,-0.046494566465283826"
"1932,0.5049415064154527,-0.8641026152040947,2,0,1,-0.01979557715729433,-0.14379992882668732,0,1,-0.40124168605466753,1,2,0,2,0.03141133078780467,0,2,1,0.19808314104755217"
"1933,-0.49670437015187013,1.5608534291868679,2,1,1,-0.7009902556898064,-0.9077580740998723,1,1,-0.40124168605466753,2,2,0,1,-0.938376811805773,0,0,0,0.19808314104755217"
"1934,-0.16282241129609587,-1.6435527723297614,0,2,0,1.3425937799077299,-0.5605043717029701,2,1,-1.213934457288018,1,2,1,0,-0.938376811805773,0,0,0,-1.5139608115422998"
"1935,2.675174238977985,-1.0373137612320207,2,2,1,0.6613991013752177,-0.07434918834730689,0,1,0.41145108517868284,2,2,1,0,0.03141133078780467,0,1,1,0.6872385560732241"
"1936,-1.498350246719193,-0.8641026152040947,0,0,0,-0.01979557715729433,1.3841163617196826,0,1,-1.213934457288018,1,0,1,0,1.9709876159749602,0,0,1,-0.5356499814909559"
"1937,0.3380005269875655,-0.25786360410635406,1,2,1,-1.3821849342223185,0.6201582164464976,2,0,1.2241438564120333,0,2,1,2,-0.938376811805773,0,1,1,-0.29107227397811986"
"1938,0.5049415064154527,-0.9507081882180577,2,2,1,-0.7009902556898064,-1.1161102955380136,2,1,1.2241438564120333,0,2,1,1,0.03141133078780467,0,2,1,-0.046494566465283826"
"1939,1.1727054241270012,0.0019531149355348125,1,1,1,-1.3821849342223185,1.314665621240302,0,1,1.2241438564120333,0,2,1,0,0.03141133078780467,0,1,1,0.4426608485603882"
"1940,0.17105954755967837,1.3010367101449791,2,0,0,1.3425937799077299,-0.0048984478679264375,2,1,-0.40124168605466753,1,2,1,1,-0.938376811805773,0,0,1,0.4426608485603882"
"1941,0.3380005269875655,0.6947976990472384,2,2,1,-1.3821849342223185,-1.046659555058633,1,1,-0.40124168605466753,1,2,1,1,-0.938376811805773,0,1,1,-0.046494566465283826"
"1942,-0.329763390723983,0.26176983397742365,0,1,0,1.3425937799077299,0.06455229261145401,2,1,-1.213934457288018,2,1,0,1,1.0011994733813825,0,1,0,-0.29107227397811986"
"1943,0.3380005269875655,-1.3837360532878724,1,2,1,1.3425937799077299,-1.046659555058633,2,1,-0.40124168605466753,0,0,0,1,-0.938376811805773,0,1,1,-1.024805396516628"
"1944,-0.329763390723983,0.6947976990472384,0,2,0,-0.7009902556898064,-0.4910536312235896,1,1,-1.213934457288018,2,0,1,1,1.0011994733813825,0,1,0,-0.046494566465283826"
"1945,0.6718824858433398,-1.1239193342459837,0,1,1,-0.7009902556898064,1.0368626593227803,2,1,-1.213934457288018,1,2,1,1,-1.9081649543993509,0,0,1,-0.7802276890037918"
"1946,-0.329763390723983,0.9546144180891273,2,1,0,-0.7009902556898064,0.5507074759671171,2,1,0.41145108517868284,1,2,0,1,1.0011994733813825,0,1,1,0.19808314104755217"
"1947,0.3380005269875655,-0.8641026152040947,2,0,1,0.6613991013752177,-0.07434918834730689,1,1,0.41145108517868284,1,0,1,0,-0.938376811805773,0,3,1,-0.5356499814909559"
"1948,0.0041185681317912485,-0.25786360410635406,2,1,0,1.3425937799077299,-0.9772088145792527,2,1,0.41145108517868284,2,2,1,1,0.03141133078780467,0,1,1,-0.5356499814909559"
"1949,1.1727054241270012,-0.5176803231482429,2,1,1,1.3425937799077299,-0.7688565931411113,0,0,-0.40124168605466753,1,2,1,1,0.03141133078780467,0,1,1,-0.5356499814909559"
"1950,0.0041185681317912485,1.2144311371310161,1,2,1,-0.7009902556898064,1.6619193236372043,2,1,-1.213934457288018,2,2,1,0,1.0011994733813825,0,0,0,0.6872385560732241"
"1951,-1.8322322055749671,-1.2971304802739094,2,0,1,1.3425937799077299,-0.5605043717029701,2,1,-0.40124168605466753,0,2,1,1,0.03141133078780467,0,1,0,-1.2693831040294639"
"1952,1.3396464035548883,0.26176983397742365,0,1,0,1.3425937799077299,0.41180599500835624,2,1,-1.213934457288018,1,2,1,1,1.0011994733813825,0,1,1,0.19808314104755217"
