"Id,Hours_Studied,Attendance,Previous_Scores,Sleep_Hours,Tutoring_Sessions,Physical_Activity,Exam_Score"
"3716,19,94,75,7,2,5,71"
"3717,39,90,92,8,2,1,78"
"3718,34,72,88,9,1,3,73"
"3719,19,77,90,5,1,3,65"
"3720,19,67,93,7,0,4,66"
"3721,26,64,74,8,3,2,66"
"3722,30,89,89,6,3,3,74"
"3723,10,71,53,10,4,3,62"
"3724,9,93,72,6,1,2,66"
"3725,16,100,52,7,4,4,71"
"3726,23,63,96,5,2,2,67"
"3727,23,79,98,7,0,4,69"
"3728,26,92,54,4,2,4,72"
"3729,13,92,77,7,2,4,72"
"3730,6,90,66,9,2,2,65"
"3731,25,74,67,5,1,5,71"
"3732,15,78,73,5,0,1,64"
"3733,8,84,56,9,1,2,61"
"3734,21,99,59,9,1,2,69"
"3735,25,73,79,5,1,5,65"
"3736,19,97,51,10,3,4,69"
"3737,17,71,80,8,2,3,64"
"3738,19,100,66,9,1,4,69"
"3739,18,87,92,6,1,4,68"
"3740,12,79,80,9,1,2,63"
"3741,16,85,85,7,1,2,66"
"3742,23,71,56,7,1,4,65"
"3743,22,71,63,8,2,2,66"
"3744,21,65,100,6,3,4,67"
"3745,14,65,72,5,3,2,62"
"3746,19,74,68,7,2,2,66"
"3747,7,91,94,7,3,3,68"
"3748,21,84,52,6,2,5,68"
"3749,29,64,77,9,0,2,63"
"3750,11,94,61,10,1,3,66"
"3751,16,84,68,6,3,3,65"
"3752,22,98,60,7,1,1,72"
"3753,28,87,52,6,4,3,70"
"3754,17,67,71,10,1,3,63"
"3755,16,79,89,8,0,4,65"
"3756,8,86,98,8,1,1,65"
"3757,21,61,81,9,1,3,66"
"3758,32,61,69,7,0,3,68"
"3759,22,65,88,7,2,4,64"
"3760,20,70,75,9,3,4,66"
"3761,22,77,68,8,3,4,68"
"3762,20,79,59,6,0,2,64"
"3763,15,66,90,6,2,3,62"
"3764,25,87,75,6,0,2,67"
"3765,21,84,98,9,1,3,67"
"3766,20,72,90,9,1,2,65"
"3767,14,61,71,10,2,4,59"
"3768,28,63,87,6,0,2,66"
"3769,24,76,73,7,4,2,68"
"3770,17,66,54,6,2,3,63"
"3771,26,75,76,7,2,3,68"
"3772,17,85,93,8,2,3,68"
"3773,15,82,93,7,3,2,66"
"3774,15,69,79,9,1,2,63"
"3775,9,74,69,6,3,2,61"
"3776,23,85,51,8,0,4,68"
"3777,9,94,66,6,0,3,66"
"3778,13,90,99,4,1,4,69"
"3779,8,82,86,5,0,3,64"
"3780,19,74,86,7,1,3,68"
"3781,19,75,88,10,0,2,66"
"3782,18,95,81,6,0,3,68"
"3783,14,62,79,7,2,2,62"
"3784,13,100,73,8,1,3,68"
"3785,23,87,72,6,1,3,69"
"3786,17,87,94,6,2,3,70"
"3787,22,62,70,7,4,2,65"
"3788,15,84,92,6,3,3,68"
"3789,21,79,92,4,0,2,67"
"3790,28,64,89,6,0,4,64"
"3791,24,71,52,8,2,3,63"
"3792,18,96,57,8,1,2,67"
"3793,22,82,66,9,1,3,66"
"3794,19,77,92,9,2,4,67"
"3795,20,63,94,6,2,3,63"
"3796,18,89,52,6,3,3,69"
"3797,19,88,66,6,3,2,70"
"3798,21,85,93,7,0,4,70"
"3799,14,80,62,6,0,2,65"
"3800,14,77,99,7,2,2,64"
"3801,12,84,74,6,1,3,67"
"3802,10,69,97,8,1,3,61"
"3803,13,98,71,6,1,1,70"
"3804,21,84,66,6,2,4,68"
"3805,15,72,68,8,0,2,64"
"3806,23,78,94,8,1,2,68"
"3807,20,92,67,7,1,5,68"
"3808,8,66,83,8,0,4,63"
"3809,24,72,73,8,1,2,65"
"3810,25,87,97,10,4,3,69"
"3811,14,73,58,8,2,2,63"
"3812,23,92,71,10,1,3,69"
"3813,15,65,56,7,3,3,61"
"3814,21,91,79,9,2,3,69"
"3815,12,63,70,9,1,3,62"
"3816,9,61,53,7,0,2,58"
"3817,18,96,92,6,2,3,71"
"3818,19,83,69,6,5,2,69"
"3819,18,74,75,8,1,3,68"
"3820,13,69,70,5,0,2,61"
"3821,18,85,74,6,3,2,67"
"3822,22,80,51,9,2,3,68"
"3823,20,100,91,8,3,3,72"
"3824,21,99,67,4,1,4,71"
"3825,16,85,86,5,3,2,67"
"3826,27,78,53,10,3,4,68"
"3827,13,80,76,9,0,2,64"
"3828,23,87,95,6,3,0,73"
"3829,27,64,70,5,0,4,65"
"3830,23,73,60,5,1,2,67"
"3831,19,63,55,8,0,4,63"
"3832,17,63,93,10,0,2,63"
"3833,26,68,62,10,4,2,69"
"3834,11,79,99,5,1,3,68"
"3835,14,91,62,7,2,2,68"
"3836,18,79,74,6,3,4,69"
"3837,27,73,73,7,5,3,73"
"3838,22,63,53,5,3,2,66"
"3839,14,82,77,6,3,3,68"
"3840,18,71,84,6,2,2,65"
"3841,16,85,87,8,4,3,67"
"3842,16,99,76,6,2,4,70"
"3843,26,64,91,6,1,4,66"
"3844,12,68,88,8,3,3,64"
"3845,30,79,60,9,1,3,69"
"3846,25,99,70,10,1,5,71"
"3847,27,91,57,8,0,4,68"
"3848,17,96,57,7,2,3,68"
"3849,19,73,86,9,0,3,66"
"3850,11,100,77,9,2,3,70"
"3851,17,64,80,8,0,2,65"
"3852,23,62,87,5,1,4,63"
"3853,28,94,64,9,0,3,70"
"3854,13,97,70,8,0,2,67"
"3855,18,64,80,6,1,5,63"
"3856,19,65,55,6,1,3,64"
"3857,12,61,92,8,2,4,60"
"3858,24,64,67,4,0,1,62"
"3859,16,68,83,7,2,2,65"
"3860,19,99,100,6,0,3,69"
"3861,17,87,74,6,1,3,68"
"3862,15,91,61,6,1,2,66"
"3863,20,91,61,5,4,2,72"
"3864,19,81,53,9,2,3,68"
"3865,18,92,88,4,3,2,69"
"3866,16,84,65,7,1,3,65"
"3867,22,73,59,6,0,1,65"
"3868,30,82,86,10,2,4,70"
"3869,21,81,65,7,1,2,67"
"3870,26,93,80,4,4,3,73"
"3871,12,99,71,8,2,2,70"
"3872,21,76,67,5,1,3,66"
"3873,13,91,74,8,1,1,68"
"3874,11,64,66,8,2,2,61"
"3875,16,91,94,9,0,3,70"
"3876,27,75,54,7,2,3,66"
"3877,26,62,52,8,4,5,67"
"3878,21,75,70,7,1,3,69"
"3879,11,84,59,6,2,3,64"
"3880,19,65,87,9,0,2,65"
"3881,22,97,68,5,7,5,75"
"3882,21,63,63,7,2,2,63"
"3883,9,97,68,6,5,3,69"
"3884,15,88,61,8,2,4,68"
"3885,20,73,65,6,2,2,66"
"3886,23,76,78,6,2,2,66"
"3887,7,90,93,7,4,3,66"
"3888,19,84,69,9,2,4,68"
"3889,21,87,66,6,1,2,65"
"3890,25,76,89,6,3,3,70"
"3891,24,80,51,5,3,2,68"
"3892,23,100,65,6,1,2,70"
"3893,15,69,73,8,2,2,61"
"3894,9,77,80,7,3,3,61"
"3895,18,72,58,7,6,0,64"
"3896,26,91,72,10,4,3,71"
"3897,28,91,78,4,1,3,72"
"3898,24,72,76,10,1,3,66"
"3899,23,63,79,9,0,4,63"
"3900,22,60,83,7,3,1,62"
"3901,17,77,69,8,3,3,65"
"3902,19,76,53,6,2,5,66"
"3903,30,100,53,7,2,3,72"
"3904,14,79,93,10,2,3,68"
"3905,30,70,84,6,2,3,70"
"3906,18,96,88,7,1,3,70"
"3907,28,80,96,6,2,6,73"
"3908,12,84,88,6,2,2,67"
"3909,24,64,85,6,3,2,65"
"3910,16,75,83,5,1,3,65"
"3911,12,98,63,7,0,3,65"
"3912,21,84,98,7,0,4,70"
"3913,26,74,77,6,3,2,66"
"3914,15,85,61,4,0,1,65"
"3915,11,96,60,7,2,1,68"
"3916,19,71,91,7,3,1,66"
"3917,19,80,63,10,1,2,65"
"3918,23,98,52,7,2,4,71"
"3919,26,67,71,8,2,3,65"
"3920,20,89,91,6,0,4,70"
"3921,31,85,71,9,0,2,69"
"3922,21,87,90,6,3,4,71"
"3923,18,74,91,8,0,2,67"
"3924,10,73,93,8,3,2,64"
"3925,18,87,79,8,1,4,82"
"3926,18,69,85,10,2,0,66"
"3927,26,77,63,6,1,4,66"
"3928,23,68,55,9,1,3,65"
"3929,13,60,77,9,2,5,61"
"3930,21,99,51,7,2,2,72"
"3931,24,77,73,10,3,3,70"
"3932,29,99,55,7,0,3,71"
"3933,25,66,55,7,4,2,84"
"3934,25,83,94,7,2,3,72"
"3935,20,68,82,5,1,3,67"
"3936,22,92,82,8,2,5,72"
"3937,27,91,70,8,1,6,70"
"3938,12,65,71,7,1,4,62"
"3939,18,96,65,10,3,2,71"
"3940,15,68,72,6,3,3,62"
"3941,22,85,79,4,1,3,68"
"3942,27,99,59,10,2,3,74"
"3943,16,95,63,9,0,3,68"
"3944,6,98,75,8,1,3,64"
"3945,18,74,69,6,0,4,65"
"3946,25,64,91,8,1,5,66"
"3947,23,68,91,5,5,1,68"
"3948,23,80,67,7,2,4,67"
"3949,18,92,73,6,1,5,67"
"3950,12,66,99,7,2,3,63"
"3951,23,86,91,8,2,1,71"
"3952,15,73,61,5,1,2,63"
"3953,33,74,64,8,0,3,66"
"3954,23,86,54,7,2,2,67"
"3955,17,79,84,8,0,2,66"
"3956,16,92,66,7,2,4,70"
"3957,19,66,77,8,3,4,64"
"3958,19,92,88,6,1,2,71"
"3959,27,63,92,4,0,3,68"
"3960,21,68,66,5,2,3,64"
"3961,16,86,62,6,1,4,66"
"3962,31,94,92,5,1,4,72"
"3963,20,70,69,9,2,3,66"
"3964,25,73,91,7,0,4,70"
"3965,16,81,57,8,1,2,66"
"3966,22,68,96,8,1,3,68"
"3967,22,92,74,7,2,4,70"
"3968,9,91,59,10,0,2,64"
"3969,32,66,77,10,3,1,71"
"3970,28,79,94,9,2,5,72"
"3971,18,91,69,6,5,2,71"
"3972,13,73,59,9,0,4,63"
"3973,22,85,79,4,1,2,68"
"3974,21,62,92,9,1,4,63"
"3975,22,84,56,4,0,2,66"
"3976,21,66,52,7,1,3,63"
"3977,23,93,53,9,1,4,72"
"3978,29,74,62,8,3,3,70"
"3979,23,71,50,5,1,1,65"
"3980,14,94,71,7,0,3,67"
"3981,28,62,85,8,2,3,66"
"3982,30,76,86,7,1,2,69"
"3983,39,75,82,6,1,3,73"
"3984,13,71,65,8,2,4,66"
"3985,21,96,87,9,0,6,70"
"3986,8,90,79,7,2,4,68"
"3987,23,63,93,9,2,2,65"
"3988,17,89,74,7,1,2,67"
"3989,32,81,59,6,2,2,71"
"3990,15,96,82,9,2,3,70"
"3991,10,73,58,9,5,3,61"
"3992,17,83,98,6,0,3,69"
"3993,8,80,85,6,1,3,63"
"3994,25,80,88,10,0,2,67"
"3995,8,78,84,7,0,2,65"
"3996,20,68,55,7,0,3,63"
"3997,8,90,73,7,3,4,67"
"3998,18,78,83,9,2,2,66"
"3999,30,98,61,10,0,3,72"
"4000,22,70,84,7,3,5,68"
"4001,15,87,91,10,1,4,67"
"4002,20,98,64,6,1,3,72"
"4003,20,87,60,7,0,2,66"
"4004,23,95,94,8,1,4,73"
"4005,12,93,50,6,4,3,71"
"4006,24,74,63,8,1,3,65"
"4007,4,84,70,6,5,4,65"
"4008,16,66,84,5,2,3,65"
"4009,17,81,100,4,2,2,68"
"4010,24,69,69,7,7,3,70"
"4011,20,90,97,8,1,2,68"
"4012,12,81,68,5,0,2,62"
"4013,14,76,85,7,3,3,66"
"4014,21,71,58,7,3,5,65"
"4015,20,100,73,7,1,4,71"
"4016,17,63,94,6,0,2,61"
"4017,17,62,66,7,2,4,63"
"4018,24,69,55,7,3,4,67"
"4019,17,99,76,8,2,4,70"
"4020,19,99,72,5,3,4,73"
"4021,33,86,61,7,1,3,72"
"4022,11,95,95,5,1,3,69"
"4023,9,69,80,7,1,3,61"
"4024,25,99,67,5,1,3,71"
"4025,16,66,100,6,1,3,64"
"4026,18,64,57,7,1,3,61"
"4027,15,64,92,6,3,4,63"
"4028,18,83,62,9,2,2,65"
"4029,30,91,62,9,3,4,73"
"4030,25,75,75,8,2,4,68"
"4031,25,99,83,8,1,2,72"
"4032,12,77,85,7,1,3,62"
"4033,13,66,51,9,3,2,63"
"4034,3,79,64,7,0,3,58"
"4035,15,87,83,10,1,3,68"
"4036,26,93,94,6,1,2,74"
"4037,23,78,83,5,1,3,68"
"4038,19,84,63,5,1,2,67"
"4039,20,71,75,5,0,4,65"
"4040,16,86,82,5,0,4,63"
"4041,21,99,57,7,2,2,71"
"4042,25,62,77,8,0,4,62"
"4043,10,95,74,7,2,3,66"
"4044,22,82,67,5,1,1,65"
"4045,26,70,81,6,0,3,66"
"4046,18,98,82,8,3,3,71"
"4047,24,79,99,6,2,3,68"
"4048,37,73,71,6,0,5,72"
"4049,19,67,77,5,1,4,66"
"4050,22,70,58,6,4,2,66"
"4051,16,93,77,6,2,1,67"
"4052,21,85,52,7,5,3,71"
"4053,23,97,57,8,2,1,72"
"4054,21,69,59,7,3,3,64"
"4055,14,65,82,7,1,3,60"
"4056,21,60,78,8,2,2,64"
"4057,29,80,90,5,2,1,70"
"4058,23,100,73,10,3,2,72"
"4059,26,88,74,6,0,2,68"
"4060,19,72,58,8,0,3,62"
"4061,24,95,87,5,0,2,68"
"4062,22,91,50,7,2,5,72"
"4063,14,61,71,7,0,1,60"
"4064,22,93,59,9,3,4,72"
"4065,14,72,89,7,2,3,65"
"4066,16,66,84,9,3,4,63"
"4067,21,69,85,7,2,0,66"
"4068,22,79,57,10,1,2,65"
"4069,13,77,83,4,1,2,65"
"4070,26,72,85,8,2,3,67"
"4071,23,67,50,4,4,3,65"
"4072,16,90,66,7,0,3,67"
"4073,11,100,54,9,1,3,66"
"4074,19,91,84,9,2,3,71"
"4075,17,72,61,8,1,4,64"
"4076,21,70,63,7,0,2,61"
"4077,18,69,54,8,1,2,65"
"4078,8,65,74,10,1,5,61"
"4079,18,82,52,7,1,4,64"
"4080,18,84,92,8,0,3,69"
"4081,24,88,51,6,4,4,71"
"4082,16,87,53,9,3,5,70"
"4083,30,72,82,8,1,1,70"
"4084,9,73,96,6,0,2,62"
"4085,28,87,95,8,2,3,73"
"4086,19,74,54,8,0,3,66"
"4087,25,69,64,8,1,3,66"
"4088,20,75,76,7,3,3,66"
"4089,27,71,51,9,3,1,66"
"4090,18,64,76,6,2,4,65"
"4091,13,93,72,7,2,2,67"
"4092,29,94,79,7,6,4,76"
"4093,19,69,96,9,0,3,66"
"4094,21,63,64,6,1,3,63"
"4095,27,90,82,7,0,3,71"
"4096,14,68,71,6,1,3,63"
"4097,24,76,72,7,1,2,67"
"4098,16,63,82,8,0,3,63"
"4099,19,69,98,5,0,4,66"
"4100,20,92,93,9,3,2,72"
"4101,11,92,82,8,4,2,70"
"4102,15,68,73,6,0,3,62"
"4103,28,73,71,6,0,2,69"
"4104,25,65,89,9,2,3,66"
"4105,20,63,61,8,2,3,64"
"4106,21,100,79,6,2,1,70"
"4107,18,86,75,6,0,4,67"
"4108,28,82,82,8,1,2,71"
"4109,19,91,59,8,1,2,69"
"4110,21,94,85,8,1,4,70"
"4111,27,92,81,7,0,1,70"
"4112,15,61,59,8,1,2,61"
"4113,29,67,72,7,0,3,65"
"4114,11,86,84,6,0,3,67"
"4115,30,75,95,9,1,5,70"
"4116,18,99,56,8,2,3,67"
"4117,19,87,50,6,3,2,68"
"4118,9,98,58,7,2,4,69"
"4119,17,68,99,7,1,1,65"
"4120,14,95,88,6,2,2,68"
"4121,16,73,81,7,1,4,67"
"4122,19,100,57,6,1,2,70"
"4123,26,66,71,8,2,3,68"
"4124,21,81,86,7,1,4,69"
"4125,22,92,95,5,0,3,70"
"4126,13,77,69,7,2,5,67"
"4127,15,79,100,6,4,3,70"
"4128,31,99,57,4,1,2,74"
"4129,16,77,69,7,1,4,63"
"4130,30,84,94,9,1,2,72"
"4131,19,62,82,7,0,5,62"
"4132,20,94,91,8,1,2,71"
"4133,26,86,95,7,0,5,68"
"4134,28,76,75,6,3,3,72"
"4135,19,61,62,6,1,2,64"
"4136,18,84,85,5,0,4,64"
"4137,20,61,78,8,0,5,63"
"4138,22,60,89,8,2,4,66"
"4139,25,85,76,7,2,2,71"
"4140,20,68,91,4,4,4,70"
"4141,24,68,95,8,3,0,67"
"4142,30,86,87,6,0,4,73"
"4143,22,62,87,7,2,3,64"
"4144,22,73,79,5,4,1,65"
"4145,11,66,74,7,3,3,62"
"4146,4,83,99,7,1,3,64"
"4147,22,86,82,4,1,5,67"
"4148,19,89,92,9,5,3,74"
"4149,17,70,75,7,1,4,63"
"4150,21,64,78,7,1,4,64"
"4151,20,63,83,8,4,3,64"
"4152,27,77,86,7,1,3,70"
"4153,21,98,72,8,3,3,71"
"4154,16,69,68,5,0,4,63"
"4155,26,70,62,7,0,1,66"
"4156,19,64,71,4,1,3,65"
"4157,23,84,61,7,2,5,70"
"4158,17,87,71,9,2,3,65"
"4159,16,86,94,5,0,2,68"
"4160,21,94,99,6,1,2,72"
"4161,20,79,79,4,0,4,67"
"4162,23,65,57,7,1,4,65"
"4163,18,72,71,8,2,4,66"
"4164,9,86,80,8,1,5,67"
"4165,17,85,69,6,1,3,65"
"4166,25,81,60,4,2,3,68"
"4167,18,87,61,5,2,1,68"
"4168,19,85,74,9,1,3,69"
"4169,26,95,61,8,2,2,71"
"4170,16,83,62,7,0,1,64"
"4171,11,91,94,7,1,3,65"
"4172,19,70,89,5,1,2,64"
"4173,17,87,53,9,3,3,67"
"4174,14,96,66,6,3,2,70"
"4175,19,75,77,8,1,4,66"
"4176,23,91,53,5,3,3,70"
"4177,20,89,84,7,1,4,70"
"4178,22,62,69,9,1,3,64"
"4179,31,83,70,6,3,3,71"
"4180,18,65,63,8,1,3,63"
"4181,22,99,67,5,1,3,72"
"4182,17,92,93,6,4,4,72"
"4183,15,64,89,7,0,2,61"
"4184,16,65,97,8,2,4,63"
"4185,17,84,85,7,0,2,67"
"4186,22,74,79,8,3,1,67"
"4187,34,61,63,9,2,5,65"
"4188,16,82,83,6,0,2,64"
"4189,18,76,95,5,2,6,69"
"4190,20,64,53,6,4,4,65"
"4191,22,92,72,9,1,4,71"
"4192,22,97,57,6,0,2,70"
"4193,28,90,91,9,0,2,98"
"4194,5,93,81,7,1,2,65"
"4195,6,69,94,10,1,4,63"
"4196,17,71,53,10,0,3,61"
"4197,27,68,95,9,1,3,67"
"4198,11,91,53,5,0,2,64"
"4199,2,98,64,4,1,2,65"
"4200,23,89,58,7,2,3,73"
"4201,21,95,57,8,1,3,69"
"4202,13,86,59,8,3,3,67"
"4203,14,76,74,6,0,2,63"
"4204,14,77,89,5,0,2,67"
"4205,21,63,95,8,2,5,66"
"4206,16,61,78,10,2,2,64"
"4207,23,88,58,6,2,2,68"
"4208,3,78,54,8,2,4,61"
"4209,15,82,75,10,1,1,66"
"4210,13,82,88,7,0,2,65"
"4211,18,71,81,7,0,4,65"
"4212,17,79,79,8,3,5,67"
"4213,25,79,52,7,1,2,68"
"4214,9,76,71,9,1,3,63"
"4215,20,93,78,6,1,3,70"
"4216,23,78,80,7,0,2,68"
"4217,31,84,50,5,2,3,69"
"4218,17,96,60,7,0,2,67"
"4219,22,95,97,5,0,3,69"
"4220,9,96,75,8,1,4,65"
"4221,6,71,85,5,1,2,61"
"4222,25,61,65,8,3,3,65"
"4223,20,70,79,6,4,4,67"
"4224,27,71,68,10,1,2,66"
"4225,12,96,65,9,2,4,69"
"4226,23,86,71,8,3,4,71"
"4227,31,63,73,5,1,2,68"
"4228,23,65,67,6,3,5,65"
"4229,22,66,63,6,1,5,64"
"4230,20,85,81,6,1,3,68"
"4231,11,89,69,9,1,3,64"
"4232,28,94,60,7,1,3,71"
"4233,16,98,88,6,1,3,70"
"4234,23,68,86,6,0,2,68"
"4235,11,72,94,6,2,3,63"
"4236,13,70,78,8,0,3,61"
"4237,29,74,64,5,2,1,66"
"4238,18,97,93,7,5,4,75"
"4239,29,83,64,8,2,1,71"
"4240,20,90,83,4,1,3,69"
"4241,9,80,60,5,2,3,62"
"4242,25,61,81,7,0,4,65"
"4243,16,63,92,9,0,3,61"
"4244,24,82,77,9,3,2,69"
"4245,20,89,74,6,1,3,66"
"4246,11,69,100,9,1,5,64"
"4247,21,89,51,7,1,4,69"
"4248,33,92,67,7,6,5,78"
"4249,23,76,96,7,2,4,68"
"4250,20,90,82,8,2,4,70"
"4251,26,76,77,6,1,5,68"
"4252,21,87,82,6,0,5,68"
"4253,21,91,66,5,1,3,69"
"4254,13,100,54,8,0,3,68"
"4255,21,74,64,8,3,1,80"
"4256,26,76,67,8,1,3,67"
"4257,15,67,74,5,1,2,64"
"4258,29,68,70,6,0,2,64"
"4259,19,88,76,9,1,3,68"
"4260,15,97,60,7,4,3,67"
"4261,26,76,59,7,0,1,65"
"4262,18,67,68,7,0,4,66"
"4263,25,71,74,8,4,4,67"
"4264,18,78,67,7,0,3,64"
"4265,20,72,79,6,1,4,66"
"4266,23,69,66,8,1,3,63"
"4267,22,89,59,5,5,4,71"
"4268,8,60,93,9,0,3,62"
"4269,13,82,60,6,1,4,64"
"4270,26,92,98,8,2,3,72"
"4271,19,71,99,7,0,4,65"
"4272,17,84,85,6,1,2,67"
"4273,12,87,75,9,1,3,65"
"4274,14,86,90,8,0,1,63"
"4275,8,78,94,7,1,3,65"
"4276,19,74,85,10,1,5,67"
"4277,16,93,55,8,0,4,67"
"4278,14,90,50,6,0,3,65"
"4279,20,73,60,4,1,3,64"
"4280,22,64,59,7,0,5,64"
"4281,33,63,59,9,1,4,69"
"4282,11,64,75,8,1,3,60"
"4283,27,83,76,9,1,4,70"
"4284,26,62,86,6,2,3,66"
"4285,15,73,60,7,3,4,66"
"4286,21,90,55,7,2,2,68"
"4287,17,72,83,7,3,3,62"
"4288,21,91,74,8,0,2,70"
"4289,29,90,83,9,0,3,72"
"4290,24,70,69,10,1,2,64"
"4291,23,89,88,9,1,5,71"
"4292,17,90,84,8,1,4,67"
"4293,11,76,83,6,3,1,64"
"4294,19,68,51,7,1,1,64"
"4295,27,81,93,8,0,3,72"
"4296,11,97,69,7,3,2,66"
"4297,14,86,57,6,3,2,68"
"4298,21,67,88,6,1,5,95"
"4299,14,87,74,8,0,3,64"
"4300,15,77,52,7,1,2,64"
"4301,17,84,89,7,2,2,68"
"4302,12,89,72,7,1,5,67"
"4303,14,81,88,6,1,3,67"
"4304,24,93,88,7,1,3,71"
"4305,12,89,55,6,1,3,63"
"4306,10,85,81,6,3,3,66"
"4307,16,66,68,5,2,5,65"
"4308,24,93,77,7,0,3,68"
"4309,19,97,54,8,0,2,68"
"4310,17,65,79,9,0,2,62"
"4311,20,80,89,5,0,3,67"
"4312,10,70,99,9,1,4,65"
"4313,23,90,66,7,2,3,71"
"4314,22,89,58,5,4,2,71"
"4315,18,66,68,6,1,3,61"
"4316,26,95,51,4,1,2,70"
"4317,13,67,70,5,0,2,60"
"4318,27,92,96,10,0,2,70"
"4319,21,78,60,6,1,2,67"
"4320,18,73,74,8,3,2,66"
"4321,20,66,79,7,2,2,63"
"4322,19,67,59,7,3,3,65"
"4323,27,86,67,8,5,2,75"
"4324,14,82,96,4,2,4,66"
"4325,15,65,65,9,1,2,61"
"4326,26,65,82,7,1,1,65"
"4327,16,63,57,6,2,3,61"
"4328,25,90,83,8,2,3,73"
"4329,30,88,64,6,1,2,73"
"4330,18,62,62,7,1,5,63"
"4331,24,82,56,7,1,3,67"
"4332,13,63,52,8,2,4,62"
"4333,25,96,98,7,1,3,71"
"4334,21,96,71,5,2,4,70"
"4335,23,88,89,8,0,5,70"
"4336,16,97,96,7,4,2,69"
"4337,10,92,60,4,3,2,66"
"4338,23,93,93,7,1,3,72"
"4339,8,83,85,6,1,3,63"
"4340,18,72,79,8,1,4,65"
"4341,26,69,90,6,3,3,71"
"4342,21,73,56,5,5,3,66"
"4343,32,85,63,9,2,3,69"
"4344,26,67,57,8,0,4,62"
"4345,16,70,95,7,1,3,66"
"4346,20,79,55,8,3,4,66"
"4347,20,69,99,8,1,3,64"
"4348,11,84,55,7,0,3,63"
"4349,14,97,83,5,0,2,68"
"4350,17,90,83,7,5,3,68"
"4351,8,87,97,9,2,3,67"
"4352,20,83,66,8,1,3,67"
"4353,19,80,67,7,2,2,68"
"4354,10,67,92,8,1,4,65"
"4355,22,96,99,7,4,4,74"
"4356,24,70,52,9,1,2,85"
"4357,21,64,82,9,2,3,64"
"4358,18,90,62,5,3,2,67"
"4359,24,67,86,9,2,2,68"
"4360,24,75,89,10,0,3,67"
"4361,22,61,88,8,1,4,65"
"4362,15,65,72,8,2,2,63"
"4363,22,67,58,6,1,2,64"
"4364,27,62,79,6,0,3,62"
"4365,16,86,89,7,1,2,68"
"4366,33,93,96,6,0,4,75"
"4367,17,75,73,5,0,4,63"
"4368,20,95,62,7,2,4,68"
"4369,16,69,56,8,2,3,63"
"4370,21,73,90,5,0,2,68"
"4371,10,66,77,7,0,2,62"
"4372,17,85,84,7,3,2,67"
"4373,13,77,58,7,2,3,66"
"4374,21,85,50,8,1,2,65"
"4375,26,90,98,8,0,3,69"
"4376,24,82,91,6,2,1,70"
"4377,6,85,70,9,0,3,64"
"4378,32,97,73,8,0,3,75"
"4379,22,72,96,9,1,3,66"
"4380,15,74,60,7,2,3,62"
"4381,21,89,90,7,4,5,70"
"4382,21,84,51,7,0,3,68"
"4383,16,67,94,9,1,2,66"
"4384,21,75,79,7,0,2,65"
"4385,16,79,74,7,3,2,68"
"4386,18,77,85,10,2,3,68"
"4387,16,67,53,5,2,3,62"
"4388,11,97,60,8,2,3,66"
"4389,21,90,70,7,2,2,68"
"4390,24,79,81,7,0,2,69"
"4391,23,87,57,6,2,3,67"
"4392,25,96,69,6,3,2,74"
"4393,22,65,63,6,2,3,61"
"4394,17,70,82,8,2,2,64"
"4395,25,82,96,8,1,2,69"
"4396,12,92,58,4,2,2,66"
"4397,15,61,59,5,0,4,61"
"4398,14,99,80,8,3,4,71"
"4399,26,78,73,8,2,4,71"
"4400,26,74,86,5,2,4,69"
"4401,23,72,64,8,1,4,66"
"4402,26,67,77,7,2,3,64"
"4403,15,92,69,8,1,4,68"
"4404,22,98,64,6,0,3,71"
"4405,19,77,86,5,0,4,66"
"4406,25,98,90,7,1,4,94"
"4407,19,93,66,7,1,3,68"
"4408,18,79,81,7,1,4,66"
"4409,23,87,59,6,4,2,70"
"4410,25,77,90,10,1,3,68"
"4411,16,82,64,4,1,2,65"
"4412,20,62,59,6,3,4,64"
"4413,14,88,97,6,0,3,69"
"4414,5,62,71,7,1,4,59"
"4415,21,93,82,8,2,4,70"
"4416,24,93,90,8,0,2,72"
"4417,22,69,84,9,0,3,64"
"4418,8,73,78,8,0,3,63"
"4419,18,79,69,4,2,3,67"
"4420,7,84,96,5,1,3,62"
"4421,28,71,57,9,1,4,69"
"4422,13,84,94,9,3,2,66"
"4423,28,72,85,8,4,2,66"
"4424,26,62,79,6,1,3,63"
"4425,15,60,66,7,2,4,62"
"4426,13,64,57,6,1,3,58"
"4427,22,92,72,5,0,4,67"
"4428,15,98,89,7,2,3,68"
"4429,21,77,87,10,1,3,67"
"4430,17,81,82,6,3,4,67"
"4431,9,66,100,9,3,3,62"
"4432,7,82,99,6,2,2,66"
"4433,21,66,70,5,1,5,65"
"4434,17,84,60,8,0,5,67"
"4435,17,97,73,7,1,4,69"
"4436,24,68,92,9,1,2,67"
"4437,27,91,73,9,0,3,69"
"4438,18,61,67,7,2,4,62"
"4439,18,75,87,9,3,3,67"
"4440,23,64,83,6,0,3,63"
"4441,12,74,98,6,2,3,65"
"4442,21,67,77,9,3,3,66"
"4443,23,75,98,5,3,1,71"
"4444,24,77,65,7,1,4,70"
"4445,8,72,93,9,4,4,68"
"4446,15,86,68,9,0,3,67"
"4447,15,97,90,6,2,0,71"
"4448,21,76,96,9,1,5,65"
